,x1,x2,y1,y2,bus_no
10951,103.83792,103.83708,1.33344,1.33635,156
10952,103.83708,103.83597,1.33635,1.34219,156
10953,103.83597,103.83935,1.34219,1.34409,156
10954,103.83935,103.84263,1.34409,1.34504,156
10955,103.84263,103.84658,1.34504,1.34606,156
10956,103.84658,103.84766,1.34606,1.351,156
10957,103.84766,103.84912,1.351,1.35538,156
10958,103.84912,103.85105,1.35538,1.35857,156
10959,103.85105,103.85466,1.35857,1.35732,156
10960,103.85466,103.86145,1.35732,1.35455,156
10961,103.86145,103.86572,1.35455,1.35466,156
10962,103.86572,103.86972,1.35466,1.35572,156
10963,103.86972,103.87196,1.35572,1.35585,156
10964,103.87196,103.87384,1.35585,1.35745,156
10965,103.87384,103.87346,1.35745,1.36083,156
10966,103.87346,103.87404,1.36083,1.36426,156
10967,103.87404,103.87492,1.36426,1.36618,156
10968,103.87492,103.87573,1.36618,1.36815,156
10969,103.87573,103.87654,1.36815,1.37212,156
10970,103.87654,103.87684,1.37212,1.37594,156
10971,103.87684,103.87831,1.37594,1.37919,156
10972,103.87831,103.8826,1.37919,1.37937,156
10973,103.8826,103.88576,1.37937,1.37957,156
10974,103.88576,103.88806,1.37957,1.38154,156
10975,103.88806,103.88911,1.38154,1.38289,156
10976,103.88911,103.89074,1.38289,1.38534,156
10977,103.89074,103.89168,1.38534,1.38809,156
10978,103.89168,103.89307,1.38809,1.39203,156
10979,103.89307,103.89532,1.39203,1.39291,156
10980,103.89532,103.89781,1.39291,1.391,156
10981,103.89781,103.89588,1.391,1.39178,156
10982,103.84693,103.85018,1.33202,1.33116,157
10983,103.85018,103.85128,1.33116,1.33403,157
10984,103.85128,103.84975,1.33403,1.33683,157
10985,103.84975,103.85273,1.33683,1.34002,157
10986,103.85273,103.8513,1.34002,1.34334,157
10987,103.8513,103.84737,1.34334,1.3436,157
10988,103.84737,103.84368,1.3436,1.34403,157
10989,103.84368,103.84032,1.34403,1.34437,157
10990,103.84032,103.83615,1.34437,1.34178,157
10991,103.83615,103.83258,1.34178,1.34014,157
10992,103.83258,103.82661,1.34014,1.34106,157
10993,103.82661,103.82256,1.34106,1.34031,157
10994,103.82256,103.81989,1.34031,1.3387,157
10995,103.81989,103.82011,1.3387,1.33508,157
10996,103.82011,103.81486,1.33508,1.32963,157
10997,103.81486,103.814,1.32963,1.32543,157
10998,103.814,103.81198,1.32543,1.32307,157
10999,103.81198,103.8103,1.32307,1.32398,157
11000,103.8103,103.80715,1.32398,1.32613,157
11001,103.80715,103.80572,1.32613,1.32705,157
11002,103.80572,103.80266,1.32705,1.32899,157
11003,103.80266,103.79727,1.32899,1.33082,157
11004,103.79727,103.79503,1.33082,1.33161,157
11005,103.79503,103.79237,1.33161,1.33255,157
11006,103.79237,103.78998,1.33255,1.33333,157
11007,103.78998,103.78689,1.33333,1.33443,157
11008,103.78689,103.78264,1.33443,1.33599,157
11009,103.78264,103.78032,1.33599,1.33689,157
11010,103.78032,103.77701,1.33689,1.33869,157
11011,103.77701,103.77532,1.33869,1.34009,157
11012,103.77532,103.77265,1.34009,1.34028,157
11013,103.77265,103.77026,1.34028,1.34262,157
11014,103.77026,103.76943,1.34262,1.34363,157
11015,103.76943,103.76696,1.34363,1.34643,157
11016,103.76696,103.76465,1.34643,1.34694,157
11017,103.76465,103.75931,1.34694,1.34638,157
11018,103.75931,103.75682,1.34638,1.34649,157
11019,103.75682,103.7546,1.34649,1.3486,157
11020,103.7546,103.74999,1.3486,1.35156,157
11021,103.74999,103.74682,1.35156,1.35226,157
11022,103.74682,103.74378,1.35226,1.35155,157
11023,103.74378,103.74139,1.35155,1.34972,157
11024,103.74139,103.7385,1.34972,1.3479,157
11025,103.7385,103.73667,1.3479,1.34438,157
11026,103.73667,103.73466,1.34438,1.34394,157
11027,103.73466,103.73205,1.34394,1.34533,157
11028,103.73205,103.73079,1.34533,1.34906,157
11029,103.73079,103.72738,1.34906,1.3498,157
11030,103.72738,103.72372,1.3498,1.35064,157
11031,103.72372,103.7212,1.35064,1.35098,157
11032,103.7212,103.71861,1.35098,1.35065,157
11033,103.71861,103.71653,1.35065,1.35006,157
11034,103.71653,103.71277,1.35006,1.35047,157
11035,103.71277,103.70896,1.35047,1.34951,157
11036,103.70896,103.70649,1.34951,1.34535,157
11037,103.70649,103.708,1.34535,1.34309,157
11038,103.708,103.70546,1.34309,1.33932,157
11039,103.70546,103.70767,1.33932,1.34302,157
11040,103.70767,103.70618,1.34302,1.34523,157
11041,103.70618,103.70861,1.34523,1.34965,157
11042,103.70861,103.71276,1.34965,1.35074,157
11043,103.71276,103.71542,1.35074,1.34975,157
11044,103.71542,103.71794,1.34975,1.35081,157
11045,103.71794,103.72065,1.35081,1.35118,157
11046,103.72065,103.72452,1.35118,1.35058,157
11047,103.72452,103.72654,1.35058,1.35003,157
11048,103.72654,103.73046,1.35003,1.34963,157
11049,103.73046,103.73193,1.34963,1.34613,157
11050,103.73193,103.73432,1.34613,1.34441,157
11051,103.73432,103.73638,1.34441,1.34446,157
11052,103.73638,103.73808,1.34446,1.34805,157
11053,103.73808,103.74074,1.34805,1.34989,157
11054,103.74074,103.74337,1.34989,1.35142,157
11055,103.74337,103.74624,1.35142,1.35236,157
11056,103.74624,103.7502,1.35236,1.35177,157
11057,103.7502,103.7543,1.35177,1.34897,157
11058,103.7543,103.75681,1.34897,1.34695,157
11059,103.75681,103.7592,1.34695,1.34663,157
11060,103.7592,103.76384,1.34663,1.34698,157
11061,103.76384,103.76761,1.34698,1.34608,157
11062,103.76761,103.7696,1.34608,1.34379,157
11063,103.7696,103.77101,1.34379,1.34198,157
11064,103.77101,103.77366,1.34198,1.34039,157
11065,103.77366,103.77531,1.34039,1.34037,157
11066,103.77531,103.77708,1.34037,1.34106,157
11067,103.77708,103.77941,1.34106,1.34007,157
11068,103.77941,103.7818,1.34007,1.3368,157
11069,103.7818,103.78463,1.3368,1.3358,157
11070,103.78463,103.7878,1.3358,1.33475,157
11071,103.7878,103.79206,1.33475,1.33325,157
11072,103.79206,103.79657,1.33325,1.3317,157
11073,103.79657,103.79993,1.3317,1.33045,157
11074,103.79993,103.80305,1.33045,1.3294,157
11075,103.80305,103.80759,1.3294,1.32653,157
11076,103.80759,103.81026,1.32653,1.3247,157
11077,103.81026,103.81351,1.3247,1.32554,157
11078,103.81351,103.81451,1.32554,1.32974,157
11079,103.81451,103.81796,1.32974,1.33489,157
11080,103.81796,103.81932,1.33489,1.338,157
11081,103.81932,103.82231,1.338,1.34054,157
11082,103.82231,103.82707,1.34054,1.3413,157
11083,103.82707,103.83271,1.3413,1.34065,157
11084,103.83271,103.83597,1.34065,1.34219,157
11085,103.83597,103.83935,1.34219,1.34409,157
11086,103.83935,103.84263,1.34409,1.34504,157
11087,103.84263,103.84766,1.34504,1.34431,157
11088,103.84766,103.85026,1.34431,1.34405,157
11089,103.85026,103.85298,1.34405,1.33974,157
11090,103.85298,103.84993,1.33974,1.33702,157
11091,103.84993,103.85147,1.33702,1.33404,157
11092,103.85147,103.85012,1.33404,1.3309,157
11093,103.85012,103.84693,1.3309,1.33202,157
11094,103.87169,103.87483,1.35047,1.34865,158
11095,103.87483,103.87647,1.34865,1.34763,158
11096,103.87647,103.87765,1.34763,1.34592,158
11097,103.87765,103.87825,1.34592,1.34384,158
11098,103.87825,103.87977,1.34384,1.34297,158
11099,103.87977,103.88161,1.34297,1.3421,158
11100,103.88161,103.8864,1.3421,1.33965,158
11101,103.8864,103.88758,1.33965,1.33748,158
11102,103.88758,103.88869,1.33748,1.33506,158
11103,103.88869,103.88951,1.33506,1.33156,158
11104,103.88951,103.89014,1.33156,1.32825,158
11105,103.89014,103.88934,1.32825,1.32604,158
11106,103.88934,103.88885,1.32604,1.32461,158
11107,103.88885,103.88696,1.32461,1.32362,158
11108,103.88696,103.88512,1.32362,1.32621,158
11109,103.88512,103.88401,1.32621,1.32618,158
11110,103.88401,103.882,1.32618,1.32525,158
11111,103.882,103.88146,1.32525,1.32323,158
11112,103.88146,103.88195,1.32323,1.31982,158
11113,103.88195,103.88202,1.31982,1.31628,158
11114,103.88202,103.88081,1.31628,1.31274,158
11115,103.88081,103.87715,1.31274,1.31215,158
11116,103.87715,103.87594,1.31215,1.30997,158
11117,103.87594,103.87981,1.30997,1.3075,158
11118,103.87981,103.88342,1.3075,1.30515,158
11119,103.88342,103.88472,1.30515,1.30321,158
11120,103.88472,103.88553,1.30321,1.29914,158
11121,103.88553,103.88258,1.29914,1.29795,158
11122,103.88258,103.87911,1.29795,1.29756,158
11123,103.87911,103.87539,1.29756,1.29663,158
11124,103.87539,103.87237,1.29663,1.29703,158
11125,103.87237,103.86961,1.29703,1.29697,158
11126,103.86961,103.86733,1.29697,1.29761,158
11127,103.86733,103.86925,1.29761,1.29711,158
11128,103.86925,103.87105,1.29711,1.29724,158
11129,103.87105,103.87501,1.29724,1.29656,158
11130,103.87501,103.87917,1.29656,1.29771,158
11131,103.87917,103.88241,1.29771,1.29812,158
11132,103.88241,103.88533,1.29812,1.2993,158
11133,103.88533,103.88437,1.2993,1.30315,158
11134,103.88437,103.88312,1.30315,1.30511,158
11135,103.88312,103.87989,1.30511,1.30712,158
11136,103.87989,103.87554,1.30712,1.30997,158
11137,103.87554,103.87655,1.30997,1.3138,158
11138,103.87655,103.88095,1.3138,1.3149,158
11139,103.88095,103.88168,1.3149,1.31622,158
11140,103.88168,103.88173,1.31622,1.31935,158
11141,103.88173,103.88116,1.31935,1.32318,158
11142,103.88116,103.88096,1.32318,1.32768,158
11143,103.88096,103.88325,1.32768,1.32759,158
11144,103.88325,103.88547,1.32759,1.32834,158
11145,103.88547,103.88692,1.32834,1.32886,158
11146,103.88692,103.88794,1.32886,1.32723,158
11147,103.88794,103.88932,1.32723,1.32623,158
11148,103.88932,103.88963,1.32623,1.32884,158
11149,103.88963,103.88932,1.32884,1.33078,158
11150,103.88932,103.888,1.33078,1.33531,158
11151,103.888,103.88714,1.33531,1.33743,158
11152,103.88714,103.88576,1.33743,1.33966,158
11153,103.88576,103.88178,1.33966,1.34174,158
11154,103.88178,103.88005,1.34174,1.34258,158
11155,103.88005,103.87754,1.34258,1.34569,158
11156,103.87754,103.87602,1.34569,1.3475,158
11157,103.87602,103.87462,1.3475,1.34826,158
11158,103.87462,103.87341,1.34826,1.34905,158
11159,103.87341,103.87169,1.34905,1.35047,158
11160,103.89588,103.89607,1.39178,1.39234,159
11161,103.89607,103.89347,1.39234,1.39231,159
11162,103.89347,103.89209,1.39231,1.38825,159
11163,103.89209,103.89122,1.38825,1.38575,159
11164,103.89122,103.88961,1.38575,1.38305,159
11165,103.88961,103.88821,1.38305,1.38133,159
11166,103.88821,103.8864,1.38133,1.37938,159
11167,103.8864,103.88468,1.37938,1.37809,159
11168,103.88468,103.88478,1.37809,1.37592,159
11169,103.88478,103.88354,1.37592,1.3744,159
11170,103.88354,103.88068,1.3744,1.37489,159
11171,103.88068,103.87829,1.37489,1.37488,159
11172,103.87829,103.87502,1.37488,1.375,159
11173,103.87502,103.87318,1.375,1.37512,159
11174,103.87318,103.8716,1.37512,1.37735,159
11175,103.8716,103.87075,1.37735,1.37849,159
11176,103.87075,103.86686,1.37849,1.37834,159
11177,103.86686,103.86257,1.37834,1.37759,159
11178,103.86257,103.86055,1.37759,1.37701,159
11179,103.86055,103.8558,1.37701,1.37566,159
11180,103.8558,103.8532,1.37566,1.37579,159
11181,103.8532,103.84999,1.37579,1.37615,159
11182,103.84999,103.84811,1.37615,1.37477,159
11183,103.84811,103.84866,1.37477,1.37137,159
11184,103.84866,103.85058,1.37137,1.36784,159
11185,103.85058,103.85248,1.36784,1.3645,159
11186,103.85248,103.85305,1.3645,1.36206,159
11187,103.85305,103.85466,1.36206,1.35732,159
11188,103.85466,103.86145,1.35732,1.35455,159
11189,103.86145,103.86144,1.35455,1.35017,159
11190,103.86144,103.8604,1.35017,1.34603,159
11191,103.8604,103.85857,1.34603,1.34314,159
11192,103.85857,103.85623,1.34314,1.34315,159
11193,103.85623,103.85298,1.34315,1.33974,159
11194,103.85298,103.84993,1.33974,1.33702,159
11195,103.84993,103.85166,1.33702,1.33279,159
11196,103.85166,103.85012,1.33279,1.3309,159
11197,103.85012,103.84693,1.3309,1.33202,159
11198,103.84693,103.85018,1.33202,1.33116,159
11199,103.85018,103.85142,1.33116,1.33297,159
11200,103.85142,103.84975,1.33297,1.33683,159
11201,103.84975,103.85273,1.33683,1.34002,159
11202,103.85273,103.85469,1.34002,1.34339,159
11203,103.85469,103.85874,1.34339,1.34352,159
11204,103.85874,103.85998,1.34352,1.34717,159
11205,103.85998,103.86183,1.34717,1.35097,159
11206,103.86183,103.86142,1.35097,1.35427,159
11207,103.86142,103.85434,1.35427,1.35708,159
11208,103.85434,103.85258,1.35708,1.36144,159
11209,103.85258,103.85238,1.36144,1.36398,159
11210,103.85238,103.85057,1.36398,1.36719,159
11211,103.85057,103.84829,1.36719,1.37162,159
11212,103.84829,103.84782,1.37162,1.37462,159
11213,103.84782,103.85003,1.37462,1.37648,159
11214,103.85003,103.85326,1.37648,1.37614,159
11215,103.85326,103.85582,1.37614,1.376,159
11216,103.85582,103.8601,1.376,1.37717,159
11217,103.8601,103.86266,1.37717,1.37787,159
11218,103.86266,103.86552,1.37787,1.37854,159
11219,103.86552,103.86854,1.37854,1.37872,159
11220,103.86854,103.87172,1.37872,1.37665,159
11221,103.87172,103.87393,1.37665,1.37522,159
11222,103.87393,103.87488,1.37522,1.37519,159
11223,103.87488,103.87905,1.37519,1.37513,159
11224,103.87905,103.88079,1.37513,1.37514,159
11225,103.88079,103.88397,1.37514,1.37455,159
11226,103.88397,103.88459,1.37455,1.37549,159
11227,103.88459,103.88446,1.37549,1.37837,159
11228,103.88446,103.88576,1.37837,1.37957,159
11229,103.88576,103.88806,1.37957,1.38154,159
11230,103.88806,103.88911,1.38154,1.38289,159
11231,103.88911,103.89074,1.38289,1.38534,159
11232,103.89074,103.89168,1.38534,1.38809,159
11233,103.89168,103.89307,1.38809,1.39203,159
11234,103.89307,103.89532,1.39203,1.39291,159
11235,103.89532,103.89781,1.39291,1.391,159
11236,103.89781,103.89588,1.391,1.39178,159
11237,103.74154,103.73885,1.33341,1.33577,160
11238,103.73885,103.73904,1.33577,1.33765,160
11239,103.73904,103.73665,1.33765,1.33951,160
11240,103.73665,103.73538,1.33951,1.34206,160
11241,103.73538,103.73638,1.34206,1.34446,160
11242,103.73638,103.73808,1.34446,1.34805,160
11243,103.73808,103.73763,1.34805,1.35089,160
11244,103.73763,103.73653,1.35089,1.35581,160
11245,103.73653,103.7386,1.35581,1.35886,160
11246,103.7386,103.74136,1.35886,1.36201,160
11247,103.74136,103.74346,1.36201,1.3646,160
11248,103.74346,103.74705,1.3646,1.36801,160
11249,103.74705,103.74995,1.36801,1.37071,160
11250,103.74995,103.75223,1.37071,1.37392,160
11251,103.75223,103.75532,1.37392,1.3771,160
11252,103.75532,103.75774,1.3771,1.37836,160
11253,103.75774,103.76037,1.37836,1.38095,160
11254,103.76037,103.75802,1.38095,1.38441,160
11255,103.75802,103.7565,1.38441,1.38621,160
11256,103.7565,103.75539,1.38621,1.38792,160
11257,103.75539,103.75456,1.38792,1.39022,160
11258,103.75456,103.75384,1.39022,1.39386,160
11259,103.75384,103.75422,1.39386,1.39623,160
11260,103.75422,103.75556,1.39623,1.40063,160
11261,103.75556,103.75601,1.40063,1.40339,160
11262,103.75601,103.75606,1.40339,1.40718,160
11263,103.75606,103.75568,1.40718,1.40955,160
11264,103.75568,103.75523,1.40955,1.41422,160
11265,103.75523,103.75457,1.41422,1.41863,160
11266,103.75457,103.75566,1.41863,1.4217,160
11267,103.75566,103.75863,1.4217,1.42403,160
11268,103.75863,103.76104,1.42403,1.42514,160
11269,103.76104,103.76661,1.42514,1.4293,160
11270,103.76661,103.7722,1.4293,1.43229,160
11271,103.7722,103.77214,1.43229,1.43555,160
11272,103.77214,103.77096,1.43555,1.43804,160
11273,103.77096,103.76775,1.43804,1.44461,160
11274,103.76775,103.76775,1.44461,1.44461,160
11275,103.76775,103.76548,1.44461,1.46492,160
11276,103.76548,103.76548,1.46492,1.46492,160
11277,103.76548,103.76442,1.46492,1.46346,160
11278,103.76442,103.76827,1.46346,1.46543,160
11279,103.76827,103.76827,1.46543,1.46543,160
11280,103.76827,103.76925,1.46543,1.44694,160
11281,103.76925,103.76925,1.44694,1.44694,160
11282,103.76925,103.76656,1.44694,1.43875,160
11283,103.76656,103.76461,1.43875,1.4369,160
11284,103.76461,103.762,1.4369,1.43309,160
11285,103.762,103.76227,1.43309,1.42861,160
11286,103.76227,103.76178,1.42861,1.42526,160
11287,103.76178,103.75863,1.42526,1.42383,160
11288,103.75863,103.75598,1.42383,1.42181,160
11289,103.75598,103.75478,1.42181,1.41786,160
11290,103.75478,103.75591,1.41786,1.41342,160
11291,103.75591,103.75588,1.41342,1.40959,160
11292,103.75588,103.75627,1.40959,1.40694,160
11293,103.75627,103.75621,1.40694,1.40341,160
11294,103.75621,103.75499,1.40341,1.39774,160
11295,103.75499,103.75428,1.39774,1.39586,160
11296,103.75428,103.75434,1.39586,1.39284,160
11297,103.75434,103.75451,1.39284,1.39124,160
11298,103.75451,103.75554,1.39124,1.3883,160
11299,103.75554,103.75718,1.3883,1.38592,160
11300,103.75718,103.75822,1.38592,1.38455,160
11301,103.75822,103.76086,1.38455,1.38104,160
11302,103.76086,103.75777,1.38104,1.37798,160
11303,103.75777,103.75537,1.37798,1.37681,160
11304,103.75537,103.75259,1.37681,1.37401,160
11305,103.75259,103.75017,1.37401,1.37047,160
11306,103.75017,103.74736,1.37047,1.36783,160
11307,103.74736,103.74422,1.36783,1.36507,160
11308,103.74422,103.74177,1.36507,1.36196,160
11309,103.74177,103.7395,1.36196,1.35916,160
11310,103.7395,103.7369,1.35916,1.35597,160
11311,103.7369,103.73782,1.35597,1.35151,160
11312,103.73782,103.7385,1.35151,1.3479,160
11313,103.7385,103.73667,1.3479,1.34438,160
11314,103.73667,103.73599,1.34438,1.34239,160
11315,103.73599,103.73635,1.34239,1.34016,160
11316,103.73635,103.7386,1.34016,1.3384,160
11317,103.7386,103.73945,1.3384,1.33618,160
11318,103.73945,103.74154,1.33618,1.33341,160
11319,103.89267,103.89157,1.37061,1.37314,161
11320,103.89157,103.89266,1.37314,1.37469,161
11321,103.89266,103.89149,1.37469,1.37634,161
11322,103.89149,103.88919,1.37634,1.37529,161
11323,103.88919,103.88674,1.37529,1.37292,161
11324,103.88674,103.88503,1.37292,1.37353,161
11325,103.88503,103.88459,1.37353,1.37549,161
11326,103.88459,103.88446,1.37549,1.37837,161
11327,103.88446,103.88576,1.37837,1.37957,161
11328,103.88576,103.88806,1.37957,1.38154,161
11329,103.88806,103.88911,1.38154,1.38289,161
11330,103.88911,103.89074,1.38289,1.38534,161
11331,103.89074,103.89168,1.38534,1.38809,161
11332,103.89168,103.89307,1.38809,1.39203,161
11333,103.89307,103.89532,1.39203,1.39291,161
11334,103.89532,103.89957,1.39291,1.39143,161
11335,103.89957,103.90186,1.39143,1.3949,161
11336,103.90186,103.78707,1.3949,1.43013,161
11337,103.78707,103.78798,1.43013,1.43353,161
11338,103.78798,103.78885,1.43353,1.43702,161
11339,103.78885,103.7865,1.43702,1.43763,161
11340,103.7865,103.78915,1.43763,1.43689,161
11341,103.78915,103.78816,1.43689,1.43315,161
11342,103.78816,103.7876,1.43315,1.43091,161
11343,103.7876,103.90237,1.43091,1.39504,161
11344,103.90237,103.90129,1.39504,1.39308,161
11345,103.90129,103.89999,1.39308,1.39103,161
11346,103.89999,103.89607,1.39103,1.39234,161
11347,103.89607,103.89347,1.39234,1.39231,161
11348,103.89347,103.89209,1.39231,1.38825,161
11349,103.89209,103.89122,1.38825,1.38575,161
11350,103.89122,103.88961,1.38575,1.38305,161
11351,103.88961,103.88821,1.38305,1.38133,161
11352,103.88821,103.8864,1.38133,1.37938,161
11353,103.8864,103.88468,1.37938,1.37809,161
11354,103.88468,103.88478,1.37809,1.37592,161
11355,103.88478,103.88522,1.37592,1.37339,161
11356,103.88522,103.88634,1.37339,1.37291,161
11357,103.88634,103.88808,1.37291,1.37481,161
11358,103.88808,103.89055,1.37481,1.37635,161
11359,103.89055,103.89289,1.37635,1.37447,161
11360,103.89289,103.8917,1.37447,1.37288,161
11361,103.8917,103.89267,1.37288,1.37061,161
11362,103.84556,103.84468,1.38113,1.37863,162
11363,103.84468,103.84498,1.37863,1.37628,162
11364,103.84498,103.84533,1.37628,1.3735,162
11365,103.84533,103.84564,1.3735,1.37092,162
11366,103.84564,103.84618,1.37092,1.36914,162
11367,103.84618,103.85058,1.36914,1.36784,162
11368,103.85058,103.85248,1.36784,1.3645,162
11369,103.85248,103.85305,1.3645,1.36206,162
11370,103.85305,103.85133,1.36206,1.3584,162
11371,103.85133,103.84996,1.3584,1.35616,162
11372,103.84996,103.84696,1.35616,1.35444,162
11373,103.84696,103.84496,1.35444,1.3583,162
11374,103.84496,103.8438,1.3583,1.35994,162
11375,103.8438,103.84029,1.35994,1.36135,162
11376,103.84029,103.83701,1.36135,1.36285,162
11377,103.83701,103.83394,1.36285,1.36356,162
11378,103.83394,103.83212,1.36356,1.36081,162
11379,103.83212,103.83032,1.36081,1.3593,162
11380,103.83032,103.82894,1.3593,1.35777,162
11381,103.82894,103.83148,1.35777,1.3554,162
11382,103.83148,103.83422,1.3554,1.35363,162
11383,103.83422,103.83591,1.35363,1.35145,162
11384,103.83591,103.83729,1.35145,1.34939,162
11385,103.83729,103.83872,1.34939,1.346,162
11386,103.83872,103.8366,1.346,1.34126,162
11387,103.8366,103.83735,1.34126,1.33703,162
11388,103.83735,103.83796,1.33703,1.33382,162
11389,103.83796,103.83889,1.33382,1.33166,162
11390,103.83889,103.83971,1.33166,1.33025,162
11391,103.83971,103.84067,1.33025,1.32894,162
11392,103.84067,103.84212,1.32894,1.32489,162
11393,103.84212,103.84189,1.32489,1.32354,162
11394,103.84189,103.84224,1.32354,1.3211,162
11395,103.84224,103.84165,1.3211,1.31702,162
11396,103.84165,103.84083,1.31702,1.31454,162
11397,103.84083,103.83813,1.31454,1.31227,162
11398,103.83813,103.83687,1.31227,1.31133,162
11399,103.83687,103.83316,1.31133,1.30732,162
11400,103.83316,103.83294,1.30732,1.30446,162
11401,103.83294,103.83701,1.30446,1.30234,162
11402,103.83701,103.84185,1.30234,1.30048,162
11403,103.84185,103.84529,1.30048,1.29931,162
11404,103.84529,103.84936,1.29931,1.29821,162
11405,103.84936,103.85147,1.29821,1.29648,162
11406,103.85147,103.85402,1.29648,1.29452,162
11407,103.85402,103.85534,1.29452,1.29184,162
11408,103.85534,103.85289,1.29184,1.28341,162
11409,103.85289,103.85136,1.28341,1.28098,162
11410,103.85136,103.84957,1.28098,1.27807,162
11411,103.84957,103.84687,1.27807,1.27408,162
11412,103.84687,103.84757,1.27408,1.27464,162
11413,103.84757,103.8449,1.27464,1.27398,162
11414,103.8449,103.8481,1.27398,1.27783,162
11415,103.8481,103.85086,1.27783,1.28207,162
11416,103.85086,103.85342,1.28207,1.28562,162
11417,103.85342,103.85453,1.28562,1.29096,162
11418,103.85453,103.85139,1.29096,1.29395,162
11419,103.85139,103.84958,1.29395,1.29619,162
11420,103.84958,103.84781,1.29619,1.29811,162
11421,103.84781,103.84526,1.29811,1.29831,162
11422,103.84526,103.84094,1.29831,1.29987,162
11423,103.84094,103.83878,1.29987,1.30028,162
11424,103.83878,103.83432,1.30028,1.30211,162
11425,103.83432,103.83254,1.30211,1.30324,162
11426,103.83254,103.83266,1.30324,1.30702,162
11427,103.83266,103.83582,1.30702,1.31095,162
11428,103.83582,103.83798,1.31095,1.31244,162
11429,103.83798,103.84053,1.31244,1.31458,162
11430,103.84053,103.84144,1.31458,1.31744,162
11431,103.84144,103.84177,1.31744,1.32127,162
11432,103.84177,103.84162,1.32127,1.32362,162
11433,103.84162,103.84186,1.32362,1.32561,162
11434,103.84186,103.84091,1.32561,1.32772,162
11435,103.84091,103.83922,1.32772,1.3303,162
11436,103.83922,103.8386,1.3303,1.33163,162
11437,103.8386,103.83792,1.33163,1.33344,162
11438,103.83792,103.83708,1.33344,1.33635,162
11439,103.83708,103.83597,1.33635,1.34219,162
11440,103.83597,103.83826,1.34219,1.34555,162
11441,103.83826,103.83652,1.34555,1.34968,162
11442,103.83652,103.83436,1.34968,1.35308,162
11443,103.83436,103.83232,1.35308,1.35471,162
11444,103.83232,103.82884,1.35471,1.35716,162
11445,103.82884,103.83015,1.35716,1.35947,162
11446,103.83015,103.83196,1.35947,1.36126,162
11447,103.83196,103.83379,1.36126,1.36374,162
11448,103.83379,103.83678,1.36374,1.36313,162
11449,103.83678,103.8405,1.36313,1.36154,162
11450,103.8405,103.84386,1.36154,1.36019,162
11451,103.84386,103.84517,1.36019,1.35804,162
11452,103.84517,103.84702,1.35804,1.35464,162
11453,103.84702,103.84912,1.35464,1.35538,162
11454,103.84912,103.85105,1.35538,1.35857,162
11455,103.85105,103.85258,1.35857,1.36144,162
11456,103.85258,103.85238,1.36144,1.36398,162
11457,103.85238,103.85057,1.36398,1.36719,162
11458,103.85057,103.84719,1.36719,1.36874,162
11459,103.84719,103.84534,1.36874,1.37009,162
11460,103.84534,103.84499,1.37009,1.37348,162
11461,103.84499,103.84466,1.37348,1.37622,162
11462,103.84466,103.84438,1.37622,1.37859,162
11463,103.84438,103.84556,1.37859,1.38113,162
11464,103.89588,103.89743,1.39178,1.3906,163
11465,103.89743,103.89957,1.3906,1.39143,163
11466,103.89957,103.90187,1.39143,1.38993,163
11467,103.90187,103.90186,1.38993,1.38732,163
11468,103.90186,103.90062,1.38732,1.38462,163
11469,103.90062,103.89751,1.38462,1.38369,163
11470,103.89751,103.89513,1.38369,1.38605,163
11471,103.89513,103.89269,1.38605,1.38648,163
11472,103.89269,103.88973,1.38648,1.38684,163
11473,103.88973,103.88759,1.38684,1.38814,163
11474,103.88759,103.8846,1.38814,1.39002,163
11475,103.8846,103.8802,1.39002,1.39198,163
11476,103.8802,103.8771,1.39198,1.39097,163
11477,103.8771,103.87468,1.39097,1.39068,163
11478,103.87468,103.87299,1.39068,1.38925,163
11479,103.87299,103.8704,1.38925,1.3894,163
11480,103.8704,103.86801,1.3894,1.38831,163
11481,103.86801,103.86518,1.38831,1.38907,163
11482,103.86518,103.86254,1.38907,1.38976,163
11483,103.86254,103.85993,1.38976,1.39049,163
11484,103.85993,103.8563,1.39049,1.39129,163
11485,103.8563,103.85337,1.39129,1.39195,163
11486,103.85337,103.8491,1.39195,1.39208,163
11487,103.8491,103.84659,1.39208,1.39111,163
11488,103.84659,103.84383,1.39111,1.38916,163
11489,103.84383,103.83917,1.38916,1.38565,163
11490,103.83917,103.83617,1.38565,1.38228,163
11491,103.83617,103.8324,1.38228,1.38032,163
11492,103.8324,103.83004,1.38032,1.37892,163
11493,103.83004,103.82848,1.37892,1.37673,163
11494,103.82848,103.8287,1.37673,1.3736,163
11495,103.8287,103.82863,1.3736,1.3695,163
11496,103.82863,103.82843,1.3695,1.36661,163
11497,103.82843,103.82824,1.36661,1.36413,163
11498,103.82824,103.82864,1.36413,1.36083,163
11499,103.82864,103.82894,1.36083,1.35777,163
11500,103.82894,103.83148,1.35777,1.3554,163
11501,103.83148,103.83422,1.3554,1.35363,163
11502,103.83422,103.83591,1.35363,1.35145,163
11503,103.83591,103.83729,1.35145,1.34939,163
11504,103.83729,103.83872,1.34939,1.346,163
11505,103.83872,103.83935,1.346,1.34409,163
11506,103.83935,103.84263,1.34409,1.34504,163
11507,103.84263,103.84766,1.34504,1.34431,163
11508,103.84766,103.85026,1.34431,1.34405,163
11509,103.85026,103.85298,1.34405,1.33974,163
11510,103.85298,103.84993,1.33974,1.33702,163
